team_id,team_market,team_name,team_abbr,player_id,player_name,position,primary_position,jersey_number,player_status,injury_id,injury_status,injury_type,injury_desc,injury_start,injury_update
d99f919b-1534-4516-8e8a-9cd106c6d8cd,Texas,Rangers,TEX,5cc6bf5e-80b0-42ef-8735-1f1df4af3a12,Josh Sborz,P,RP,66,D60,47c2bb08-296d-4256-81bc-02b4ec197df0,D60,Shoulder,The Texas Rangers placed RHP Josh Sborz on the 60-day injured list to right shoulder surgery.,2025-02-17,2025-02-17
d99f919b-1534-4516-8e8a-9cd106c6d8cd,Texas,Rangers,TEX,c2d72221-932c-4155-9121-eaa87cfed176,Marcus Semien,IF,2B,2,D60,5e3917ff-1b32-472c-835a-9389abd4b086,D60,Foot,The Texas Rangers transferred INF Marcus Semien to the 60-day injured list due to left foot contusion.,2025-08-21,2025-09-27
d99f919b-1534-4516-8e8a-9cd106c6d8cd,Texas,Rangers,TEX,6dd571bc-b26c-4efc-87da-7b501c96faf1,Nathan Eovaldi,P,SP,17,D60,c673e461-c999-4913-9312-da9930347f11,D60,Rotator Cuff,The Texas Rangers placed RHP Nathan Eovaldi on the 60-day injured list.,2025-08-24,2025-09-26
d99f919b-1534-4516-8e8a-9cd106c6d8cd,Texas,Rangers,TEX,83224cde-72e0-416c-8d4b-fe83f5729451,Sam Haggerty,OF,CF,0,D60,803613f8-f252-4e78-89ec-7a7c2d58851e,D60,Oblique,The Texas Rangers transferred OF Sam Haggerty from the 10-day injured list to the 60-day injured list with a left side strain.,2025-08-17,2025-09-24
1d678440-b4b1-4954-9b39-70afb3ebbcfa,Toronto,Blue Jays,TOR,99395094-1353-4c1f-81ad-7022b7d38bc0,Angel Bastardo,P,SP,66,D60,b82cee81-cc25-4a9b-a794-b3a6942e22d7,D60,Elbow,The Toronto Blue Jays placed RHP Angel Bastardo on the 60-day injured list as he recovers from Tommy John surgery.,2025-03-12,2025-03-12
1d678440-b4b1-4954-9b39-70afb3ebbcfa,Toronto,Blue Jays,TOR,33d74b50-ee53-42d2-8556-0d77e2c4a148,Bowden Francis,P,SP,44,D60,7ee0b348-3818-41c0-88c5-bc35cf186528,D60,Shoulder,The Toronto Blue Jays placed RHP Bowden Francis on the 60-day injured list with right shoulder impingement.,2025-06-15,2025-07-28
1d678440-b4b1-4954-9b39-70afb3ebbcfa,Toronto,Blue Jays,TOR,1458283f-6a58-4f58-9bbb-7160086b9bc8,Nick Sandlin,P,RP,52,D60,85ef07f6-196e-43ec-9943-1de1fec1feb5,D60,Elbow,The Toronto Blue Jays transferred RHP Nick Sandlin from the 15-day injured list to the 60-day injured list due to a right elbow inflammation.,2025-07-08,2025-09-01
1d678440-b4b1-4954-9b39-70afb3ebbcfa,Toronto,Blue Jays,TOR,6e1bd11d-dfb1-405f-801b-874cf13f782c,Robinson Piña,P,SP,33,D60,8e72823b-0d99-4e11-b345-668e4aad758d,D60,Elbow,The Toronto Blue Jays placed RHP Robinson Pina on the 60-day injured list with a right elbow UCL sprain.,2025-09-02,2025-09-02
1d678440-b4b1-4954-9b39-70afb3ebbcfa,Toronto,Blue Jays,TOR,747e416f-2731-46e1-9b46-2d309d9781e9,Ryan Burr,P,RP,43,D60,a6347bd6-f422-46da-8c95-48cba3f46870,D60,Shoulder,The Toronto Blue Jays placed RHP Ryan Burr on the 60-day injured list with a right shoulder rotator cuff strain.,2025-07-09,2025-07-11
1d678440-b4b1-4954-9b39-70afb3ebbcfa,Toronto,Blue Jays,TOR,3731cc61-f348-4155-bccc-a46a2a7edbf3,Yimi García,P,RP,93,D60,5a9ccd9e-1d2a-4719-b413-4f78c11a97d2,D60,Ankle,The Toronto Blue Jays transferred RHP Yimi García from 15-day injured list to the 60-day injured list due to a left ankle injury.,2025-07-05,2025-08-31
d89bed32-3aee-4407-99e3-4103641b999a,Washington,Nationals,WSH,15d508ea-ad13-48c5-ac31-79c8c246b8e5,DJ Herz,P,SP,77,D60,aad8feea-7a42-45ff-a91b-f6765a0a37f9,D60,Elbow,The Washington Nationals placed LHP DJ Herz on the 60-day injured list as he recovers from Tommy John surgery.,2025-03-24,2025-03-26
d89bed32-3aee-4407-99e3-4103641b999a,Washington,Nationals,WSH,13c0561a-dca5-4064-bebc-21d28ff1dec7,Drew Millas,C,C,81,D60,7c0ddaf7-7928-43e2-b605-b744fb3751d6,D60,Finger,The Washington Nationals transferred C Drew Millas from the 10-day injured list to the 60-day injured list due to a dislocated left index finger.,2025-08-27,2025-09-02
d89bed32-3aee-4407-99e3-4103641b999a,Washington,Nationals,WSH,58ed579a-6d32-4fbf-80d0-bcfc5a5e5c18,Josiah Gray,P,SP,40,D60,31f93ba6-609a-4f4c-b0c8-224ffe1ccdd3,D60,Elbow,The Washington Nationals placed RHP Josiah Gray on the 60-day injured list as he recovers from Tommy John surgery.,2025-02-16,2025-02-16
d89bed32-3aee-4407-99e3-4103641b999a,Washington,Nationals,WSH,e40d5150-268a-4af2-99cc-dae6e3e1a016,Trevor Williams,P,SP,32,D60,c21ec749-cdd9-4a59-b370-b6a107ae4ac7,D60,Elbow,The Washington Nationals transferred RHP Trevor Williams to the 60-day injured list due to a right elbow sprain.,2025-07-04,2025-07-08
27a59d3b-ff7c-48ea-b016-4798f560f5e1,,Athletics,ATH,bc753dad-b698-4cfc-8b3b-5aaa551fd931,Austin Wynns,C,C,29,D60,123cdb96-4945-4583-96b3-7faba9fc8d56,D60,Abdomen,The Athletics placed C Austin Wynns on the 60-day injured list due to abdominal strain.,2025-08-04,2025-08-11
27a59d3b-ff7c-48ea-b016-4798f560f5e1,,Athletics,ATH,8ed9e7bf-cd90-4fd5-b38e-d0b653c025ac,Grant Holman,P,RP,67,D60,dd1c7f41-fd87-46e7-b50f-8dee34f23595,D60,Shoulder,The Athletics transferred RHP Grant Holman to the 60-day injured list due to a right shoulder rotator cuff tendinitis.,2025-06-16,2025-07-15
27a59d3b-ff7c-48ea-b016-4798f560f5e1,,Athletics,ATH,4b98b85a-fd70-4a4b-bbb8-da11780db3c7,Gunnar Hoglund,P,SP,53,D60,a83684b0-1de0-4606-a149-827580eb9f4b,D60,Hip,"The Athletics transferred RHP Gunnar Hoglund to the 60-day injured list with a left hip impingement. He is undergoing surgery Friday (Jun. 13) and is expected to miss the rest of the 2025 season, Hoglund's agent announced.",2025-06-01,2025-06-22
27a59d3b-ff7c-48ea-b016-4798f560f5e1,,Athletics,ATH,a75a7e3e-81b2-449a-8364-eb73b1c39d1f,Luis Medina,P,SP,46,D60,3ae0e43f-4724-410a-8cd7-2d3875aa151f,D60,Elbow,The  Athletics placed RHP Luis Medina on the 60-day injured list as he recovers from Tommy John surgery.,2025-02-17,2025-02-17
